TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,National,Direct Edge A,BATS,NASDAQ OMX PSX,Direct Edge X,NYSE Arca SM,CBOE,NASDAQ,BATS Y
2014-03-13 09:41:20,6,410,0,0,0,100,0,0,105,100,0,105,0
2014-03-13 09:41:23,3,110,0,0,0,0,0,0,0,40,0,70,0
2014-03-13 09:41:25,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:41:28,4,712,0,0,0,0,0,0,0,100,0,612,0
2014-03-13 09:41:32,1,188,0,0,0,0,0,0,0,0,0,188,0
2014-03-13 09:41:33,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 09:41:35,12,951,0,0,0,0,0,0,705,10,0,236,0
2014-03-13 09:41:36,9,820,0,200,0,0,0,0,520,100,0,0,0
2014-03-13 09:41:37,30,3369,0,200,0,0,200,0,1975,538,0,456,0
2014-03-13 09:41:38,3,200,0,0,0,0,0,0,150,50,0,0,0
2014-03-13 09:41:39,8,710,0,0,0,0,0,0,410,0,0,300,0
2014-03-13 09:41:42,3,850,0,0,0,0,0,0,0,0,0,850,0
2014-03-13 09:41:43,4,104,0,0,0,0,0,0,102,0,0,2,0
2014-03-13 09:41:44,13,1100,0,0,0,0,100,0,261,100,0,639,0
2014-03-13 09:41:45,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:41:46,5,500,0,0,0,200,100,0,0,0,0,0,200
2014-03-13 09:41:49,3,302,0,0,0,300,0,0,0,0,0,2,0
2014-03-13 09:41:50,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:41:51,5,440,0,200,0,40,0,0,0,200,0,0,0
2014-03-13 09:41:56,3,120,0,0,0,0,0,0,0,20,0,100,0
2014-03-13 09:41:57,27,2362,0,85,0,0,0,0,100,1100,0,1077,0
2014-03-13 09:41:58,4,520,0,0,0,0,0,0,0,200,0,320,0
2014-03-13 09:42:00,5,500,0,0,0,0,300,0,200,0,0,0,0
2014-03-13 09:42:07,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 09:42:08,4,400,0,0,0,0,0,0,200,0,0,200,0
2014-03-13 09:42:10,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:42:12,4,300,0,120,0,0,0,0,0,0,0,80,100
2014-03-13 09:42:17,2,129,0,0,0,0,0,0,0,0,0,129,0
2014-03-13 09:42:19,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:42:22,23,1607,0,0,0,100,420,0,300,437,0,350,0
2014-03-13 09:42:26,10,904,0,0,0,0,1,0,800,0,0,103,0
2014-03-13 09:42:29,27,3191,0,0,0,0,0,0,1500,0,0,1591,100
2014-03-13 09:42:30,18,1600,0,0,0,0,100,0,100,0,0,1400,0
2014-03-13 09:42:32,10,896,0,87,0,0,0,0,0,0,0,809,0
2014-03-13 09:42:34,4,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 09:42:38,10,738,0,183,0,0,0,0,0,180,0,275,100
2014-03-13 09:42:39,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 09:42:42,25,2246,0,0,0,0,0,0,37,1032,0,1177,0
2014-03-13 09:42:44,45,8078,0,0,0,0,2100,0,1819,600,0,3559,0
2014-03-13 09:42:45,3,800,0,0,0,0,100,0,0,100,0,600,0
2014-03-13 09:42:47,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 09:42:50,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:42:53,19,2116,0,0,0,200,0,0,613,0,0,1303,0
2014-03-13 09:42:54,2,500,0,0,0,500,0,0,0,0,0,0,0
2014-03-13 09:42:55,4,655,0,0,0,0,0,0,100,0,0,555,0
2014-03-13 09:43:04,4,710,0,0,0,0,0,0,0,0,0,710,0
2014-03-13 09:43:06,3,402,0,0,0,0,0,0,100,0,0,302,0
2014-03-13 09:43:08,3,250,0,0,0,0,0,0,0,0,0,250,0
2014-03-13 09:43:09,7,426,0,0,0,0,0,0,310,16,0,100,0
2014-03-13 09:43:10,4,450,0,0,0,0,0,0,0,0,0,450,0
2014-03-13 09:43:15,1,15,0,0,0,0,0,0,0,0,0,15,0
2014-03-13 09:43:16,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 09:43:17,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 09:43:18,13,1340,0,0,0,0,0,0,1080,20,0,240,0
2014-03-13 09:43:19,5,1470,0,0,0,0,0,0,1070,400,0,0,0
2014-03-13 09:43:20,11,554,0,0,0,0,100,0,0,10,0,444,0
2014-03-13 09:43:22,3,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 09:43:24,2,212,0,0,0,0,100,0,112,0,0,0,0
2014-03-13 09:43:26,5,700,0,0,0,0,0,0,700,0,0,0,0
2014-03-13 09:43:28,5,461,0,0,0,0,0,0,0,360,0,101,0
2014-03-13 09:43:31,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 09:43:32,2,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 09:43:33,2,120,0,0,0,0,100,0,0,0,0,20,0
2014-03-13 09:43:34,5,200,0,0,0,0,0,0,15,0,0,185,0
2014-03-13 09:43:38,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 09:43:39,17,1216,0,0,0,0,0,0,270,0,0,946,0
2014-03-13 09:43:40,7,490,0,0,0,0,57,0,0,409,0,24,0
2014-03-13 09:43:41,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 09:43:42,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:43:43,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 09:43:45,6,159,0,0,0,0,16,0,0,121,0,22,0
2014-03-13 09:43:46,16,1148,0,0,0,100,0,0,300,50,0,698,0
2014-03-13 09:43:47,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:43:48,2,102,0,0,0,0,0,0,0,0,0,102,0
2014-03-13 09:43:49,6,508,0,0,0,100,0,0,100,100,0,8,200
2014-03-13 09:43:50,25,2191,0,0,0,0,0,0,400,164,0,1627,0
2014-03-13 09:43:51,14,1799,0,0,0,0,0,0,1399,0,0,400,0
2014-03-13 09:43:52,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 09:43:57,4,700,0,0,0,0,0,0,700,0,0,0,0
2014-03-13 09:43:58,9,900,0,0,0,0,0,0,0,500,0,400,0
2014-03-13 09:44:00,6,800,0,0,0,0,0,0,0,800,0,0,0
2014-03-13 09:44:01,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:44:02,2,400,0,0,0,0,0,0,400,0,0,0,0
2014-03-13 09:44:04,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:44:05,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 09:44:10,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:44:15,2,300,0,0,0,300,0,0,0,0,0,0,0
2014-03-13 09:44:22,3,201,0,0,0,0,0,0,0,100,0,101,0
2014-03-13 09:44:24,1,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 09:44:25,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 09:44:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:44:34,4,320,0,0,0,0,100,0,200,20,0,0,0
2014-03-13 09:44:35,1,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 09:44:39,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 09:44:40,15,1850,0,0,0,0,400,0,600,100,0,750,0
2014-03-13 09:44:48,8,683,0,0,0,0,0,0,143,240,100,200,0
2014-03-13 09:44:53,10,1132,0,0,0,0,0,0,832,0,0,300,0
2014-03-13 09:44:54,2,128,0,0,0,0,0,0,128,0,0,0,0
2014-03-13 09:44:55,19,1821,0,0,0,100,0,0,601,120,0,1000,0
2014-03-13 09:44:56,9,710,0,200,0,0,100,0,0,100,0,310,0
2014-03-13 09:44:57,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 09:44:58,2,110,0,100,0,0,0,0,0,10,0,0,0
2014-03-13 09:44:59,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:45:00,6,1000,0,200,0,200,0,0,200,100,0,100,200
2014-03-13 09:45:01,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:45:02,8,890,0,0,0,0,0,0,290,0,0,600,0
2014-03-13 09:45:03,3,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 09:45:05,3,110,0,0,0,0,0,0,0,10,0,100,0
2014-03-13 09:45:08,1,17,0,0,0,0,0,0,0,0,0,17,0
2014-03-13 09:45:11,1,4,0,0,0,0,4,0,0,0,0,0,0
2014-03-13 09:45:12,2,190,0,0,0,0,0,0,0,190,0,0,0
2014-03-13 09:45:13,11,1006,0,0,0,0,500,0,0,200,0,306,0
2014-03-13 09:45:23,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 09:45:27,2,189,0,0,0,0,189,0,0,0,0,0,0
2014-03-13 09:45:30,13,1169,0,0,0,0,0,0,268,201,0,700,0
2014-03-13 09:45:31,4,320,0,0,0,0,0,0,0,220,0,100,0
2014-03-13 09:45:34,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 09:45:37,12,982,0,0,0,100,0,0,100,780,0,2,0
2014-03-13 09:45:38,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 09:45:47,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 09:45:58,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:46:02,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:03,11,1340,0,100,0,0,300,0,0,200,0,700,40
2014-03-13 09:46:05,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:46:07,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:46:09,4,550,0,0,0,0,100,0,200,0,0,250,0
2014-03-13 09:46:14,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:18,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:24,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 09:46:25,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:30,3,102,0,0,0,0,0,0,0,0,0,102,0
2014-03-13 09:46:31,5,600,0,0,0,0,100,0,0,100,0,400,0
2014-03-13 09:46:32,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:46:35,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:46:36,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:46:38,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:46:39,4,340,0,0,0,0,0,0,0,40,0,0,300
2014-03-13 09:46:42,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:46:43,1,8,0,0,0,0,8,0,0,0,0,0,0
2014-03-13 09:46:44,12,1214,0,0,0,0,0,0,0,614,0,600,0
2014-03-13 09:46:46,4,480,0,100,0,0,100,0,0,280,0,0,0
2014-03-13 09:46:47,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:46:48,9,1370,0,0,0,0,0,0,0,1170,0,200,0
2014-03-13 09:46:49,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 09:46:52,1,40,0,0,0,0,0,0,0,40,0,0,0
2014-03-13 09:46:53,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:46:54,2,199,0,0,0,0,0,0,0,99,0,100,0
2014-03-13 09:46:59,12,1458,0,0,0,0,0,0,350,0,0,1108,0
2014-03-13 09:47:00,3,204,0,0,0,0,4,0,100,100,0,0,0
2014-03-13 09:47:01,6,820,0,0,0,0,0,0,800,20,0,0,0
2014-03-13 09:47:02,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:47:03,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 09:47:04,123,16231,0,200,0,0,1646,0,6024,1895,0,6466,0
2014-03-13 09:47:05,3,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 09:47:11,2,300,0,0,0,0,0,0,0,0,100,200,0
2014-03-13 09:47:12,4,130,0,0,0,0,0,0,0,30,0,0,100
2014-03-13 09:47:13,2,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:47:15,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:47:17,20,3202,0,100,0,100,100,0,412,0,0,2490,0
2014-03-13 09:47:18,3,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 09:47:22,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:47:26,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:47:30,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 09:47:33,25,2602,0,100,0,0,0,0,1100,1400,0,2,0
2014-03-13 09:47:34,15,1902,0,0,0,0,900,0,100,300,0,602,0
2014-03-13 09:47:37,3,200,0,0,0,0,0,0,100,100,0,0,0
2014-03-13 09:47:38,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:47:39,1,70,0,70,0,0,0,0,0,0,0,0,0
2014-03-13 09:47:40,6,800,0,0,0,0,0,0,0,800,0,0,0
2014-03-13 09:47:44,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:47:48,13,846,0,100,0,0,100,0,312,2,0,212,120
2014-03-13 09:47:55,4,500,0,0,0,200,0,0,100,0,0,0,200
2014-03-13 09:47:59,5,600,0,0,0,0,200,0,400,0,0,0,0
2014-03-13 09:48:03,6,1200,0,0,0,0,0,0,0,0,0,1200,0
2014-03-13 09:48:05,3,300,0,0,0,0,0,0,0,100,0,200,0
2014-03-13 09:48:06,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:48:11,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:48:12,4,309,0,0,0,0,100,0,0,9,0,200,0
2014-03-13 09:48:15,1,25,0,0,0,0,0,0,0,0,0,25,0
2014-03-13 09:48:17,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 09:48:18,2,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 09:48:19,4,350,0,0,0,0,0,0,0,250,0,100,0
2014-03-13 09:48:20,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 09:48:23,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:48:24,3,300,0,0,0,100,0,0,0,200,0,0,0
2014-03-13 09:48:25,5,400,0,0,0,0,100,0,100,100,0,100,0
2014-03-13 09:48:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:48:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:48:39,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:48:42,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:48:43,17,1950,0,100,0,100,100,0,600,700,0,250,100
2014-03-13 09:48:45,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 09:48:46,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 09:48:47,15,1510,0,0,0,200,0,0,0,610,0,600,100
2014-03-13 09:48:48,3,250,0,0,0,0,0,0,0,100,0,50,100
2014-03-13 09:48:55,4,281,0,0,0,0,0,0,0,200,0,81,0
2014-03-13 09:49:01,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:49:03,6,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 09:49:06,12,1360,0,0,0,0,600,0,300,360,0,100,0
2014-03-13 09:49:10,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 09:49:11,4,600,0,0,0,0,0,0,600,0,0,0,0
2014-03-13 09:49:13,19,1790,0,100,0,0,0,0,300,1000,0,390,0
2014-03-13 09:49:14,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 09:49:16,11,1510,0,100,0,0,100,0,100,100,0,360,750
2014-03-13 09:49:18,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 09:49:20,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 09:49:23,2,200,0,100,0,100,0,0,0,0,0,0,0
2014-03-13 09:49:25,15,1705,0,0,0,100,161,0,404,700,0,340,0
2014-03-13 09:49:26,14,1012,0,100,0,0,0,0,300,110,0,502,0
2014-03-13 09:49:27,8,602,0,2,0,100,200,0,0,0,0,100,200
2014-03-13 09:49:29,2,180,0,0,0,0,0,0,0,100,80,0,0
2014-03-13 09:49:31,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 09:49:32,20,1034,0,2,0,0,0,0,330,201,0,501,0
2014-03-13 09:49:33,5,400,0,0,0,0,0,0,0,200,0,200,0
2014-03-13 09:49:34,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 09:49:35,1,50,0,50,0,0,0,0,0,0,0,0,0
2014-03-13 09:49:42,2,119,0,0,0,0,0,0,0,0,0,19,100
2014-03-13 09:49:45,10,900,0,0,0,0,0,0,0,300,0,600,0
2014-03-13 09:49:46,3,220,0,0,0,0,0,0,0,100,0,120,0
2014-03-13 09:49:48,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 09:49:51,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 09:49:52,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:49:53,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:49:54,4,298,0,0,0,0,0,0,150,100,0,48,0
2014-03-13 09:49:56,24,2060,0,100,0,103,300,0,795,203,0,459,100
2014-03-13 09:49:57,13,1167,0,0,0,0,100,0,355,100,0,602,10
2014-03-13 09:50:00,1,17,0,0,0,17,0,0,0,0,0,0,0
2014-03-13 09:50:01,16,1675,0,0,0,0,396,0,467,400,0,312,100
2014-03-13 09:50:05,4,212,0,0,0,0,0,0,100,102,0,10,0
2014-03-13 09:50:09,2,26,0,16,0,0,0,0,10,0,0,0,0
2014-03-13 09:50:10,2,500,0,0,0,0,0,0,500,0,0,0,0
2014-03-13 09:50:16,2,200,0,0,0,100,0,0,0,0,0,0,100
2014-03-13 09:50:18,4,1100,0,100,0,0,0,0,0,0,0,1000,0
2014-03-13 09:50:19,2,101,0,0,0,0,0,0,0,0,0,101,0
2014-03-13 09:50:24,18,2407,0,0,0,0,0,0,100,700,0,1607,0
2014-03-13 09:50:25,8,800,0,0,0,0,0,0,0,0,0,800,0
2014-03-13 09:50:27,5,500,0,0,0,0,0,0,100,300,0,100,0
2014-03-13 09:50:29,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 09:50:31,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 09:50:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:50:37,1,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 09:50:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:50:44,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 09:50:46,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 09:50:47,7,639,0,0,0,0,0,0,99,300,0,240,0
2014-03-13 09:50:48,8,426,0,0,0,0,0,0,0,50,0,376,0
2014-03-13 09:50:50,2,124,0,0,0,0,100,0,0,0,0,24,0
2014-03-13 09:50:53,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:50:54,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:50:55,14,1080,0,0,0,0,0,0,410,350,0,320,0
2014-03-13 09:50:57,6,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 09:51:00,1,80,0,0,0,0,0,0,0,0,0,80,0
2014-03-13 09:51:01,1,47,0,0,0,0,0,0,0,0,0,47,0
2014-03-13 09:51:03,5,615,0,0,0,0,0,0,0,15,0,100,500
2014-03-13 09:51:07,3,230,0,0,0,0,0,0,100,100,0,30,0
2014-03-13 09:51:10,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 09:51:12,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 09:51:18,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:51:20,14,1300,0,0,0,0,0,0,500,100,0,700,0
2014-03-13 09:51:22,3,260,0,0,0,0,0,0,200,0,0,60,0
2014-03-13 09:51:23,7,512,0,0,0,0,0,0,0,100,0,412,0
2014-03-13 09:51:24,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 09:51:25,3,400,0,0,0,0,0,0,200,200,0,0,0
2014-03-13 09:51:26,4,400,0,0,0,0,0,0,0,300,0,100,0
2014-03-13 09:51:27,1,50,0,0,0,0,0,0,0,50,0,0,0
2014-03-13 09:51:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:51:31,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:51:32,34,4950,0,100,0,0,20,0,2073,721,0,2036,0
2014-03-13 09:51:33,2,22,0,0,0,0,0,0,2,20,0,0,0
2014-03-13 09:51:35,6,450,0,0,0,0,0,0,98,80,0,204,68
2014-03-13 09:51:36,33,463,0,0,0,100,35,0,200,100,0,28,0
2014-03-13 09:51:37,5,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 09:51:38,3,101,0,0,0,0,100,0,0,0,0,1,0
2014-03-13 09:51:40,18,1710,0,200,0,100,200,0,200,710,0,200,100
2014-03-13 09:51:42,7,700,0,0,0,0,0,0,0,700,0,0,0
2014-03-13 09:51:43,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:51:46,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 09:51:48,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:51:50,2,150,0,0,0,0,0,0,0,100,0,50,0
2014-03-13 09:51:52,12,1500,0,0,0,0,0,0,0,1100,0,400,0
2014-03-13 09:51:53,5,687,0,0,0,0,0,0,100,0,0,487,100
2014-03-13 09:51:56,9,1523,0,100,0,100,0,0,100,100,0,1023,100
2014-03-13 09:52:01,1,62,0,0,0,0,0,0,0,0,0,0,62
2014-03-13 09:52:04,29,2451,0,73,0,263,100,0,200,441,0,1374,0
2014-03-13 09:52:05,8,727,0,200,0,0,0,0,0,100,0,427,0
2014-03-13 09:52:06,6,816,0,0,0,0,100,216,0,0,0,500,0
2014-03-13 09:52:10,6,450,0,0,0,0,0,0,0,100,0,350,0
2014-03-13 09:52:11,5,302,0,0,0,0,0,0,0,100,0,202,0
2014-03-13 09:52:13,8,1641,0,0,0,0,0,0,1441,200,0,0,0
2014-03-13 09:52:14,8,804,0,0,0,62,400,0,0,300,0,4,38
2014-03-13 09:52:15,3,304,0,0,0,0,0,0,100,0,0,204,0
2014-03-13 09:52:16,3,400,0,0,0,0,0,0,0,0,0,400,0
2014-03-13 09:52:18,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:52:22,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:52:23,7,700,0,200,0,0,200,0,0,200,0,100,0
2014-03-13 09:52:24,2,250,0,0,0,0,0,0,0,50,0,200,0
2014-03-13 09:52:25,2,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 09:52:37,7,1566,0,0,0,0,1400,0,0,0,0,0,166
2014-03-13 09:52:44,8,1402,0,0,0,0,100,0,1200,100,0,2,0
2014-03-13 09:52:45,2,11,0,0,0,0,0,0,0,11,0,0,0
2014-03-13 09:52:53,6,311,0,0,0,0,100,0,0,0,0,211,0
2014-03-13 09:52:55,7,1000,0,0,0,0,0,0,0,200,0,800,0
2014-03-13 09:52:57,20,1573,0,0,0,0,800,0,52,400,0,321,0
2014-03-13 09:53:00,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:53:03,16,1954,0,100,0,0,200,0,854,600,0,100,100
2014-03-13 09:53:04,1,38,0,0,0,0,0,0,0,0,0,38,0
2014-03-13 09:53:06,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:53:14,1,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 09:53:15,3,1000,0,0,0,0,0,0,400,0,0,600,0
2014-03-13 09:53:16,1,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 09:53:17,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:53:20,3,555,0,0,0,0,0,0,0,0,0,555,0
2014-03-13 09:53:21,3,108,0,0,0,0,4,0,4,0,0,100,0
2014-03-13 09:53:22,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 09:53:24,1,52,0,0,0,0,0,0,0,0,0,52,0
2014-03-13 09:53:25,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:53:30,3,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 09:53:32,4,300,0,0,0,200,0,0,0,0,0,100,0
2014-03-13 09:53:35,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 09:53:37,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 09:53:57,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:53:58,3,196,0,0,0,0,0,0,0,0,0,196,0
2014-03-13 09:54:04,1,180,0,0,0,0,0,0,0,180,0,0,0
2014-03-13 09:54:07,1,3,0,0,0,0,0,0,0,0,0,3,0
2014-03-13 09:54:08,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:54:10,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 09:54:11,3,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 09:54:14,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:54:18,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:54:25,6,310,0,0,0,0,0,0,0,210,0,100,0
2014-03-13 09:54:31,14,958,0,0,0,0,96,0,547,300,0,5,10
2014-03-13 09:54:32,7,1420,0,0,0,0,200,0,1000,220,0,0,0
2014-03-13 09:54:33,10,1000,0,0,0,0,100,0,372,0,0,528,0
2014-03-13 09:54:34,17,4056,0,0,0,0,2500,0,508,45,0,1003,0
2014-03-13 09:54:35,4,500,0,0,0,0,0,0,500,0,0,0,0
2014-03-13 09:54:36,2,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 09:54:37,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:54:39,3,300,0,0,0,0,100,0,0,0,0,200,0
2014-03-13 09:54:40,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:54:41,2,162,0,0,0,0,0,0,96,0,0,66,0
2014-03-13 09:54:42,9,900,0,0,0,0,500,0,0,198,0,202,0
2014-03-13 09:54:44,6,2165,0,0,0,0,2000,0,0,98,0,67,0
2014-03-13 09:54:46,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:54:47,3,202,0,0,0,0,0,0,0,100,0,102,0
2014-03-13 09:54:48,2,152,0,0,0,0,0,0,0,100,0,0,52
2014-03-13 09:54:49,7,500,0,0,0,0,0,0,78,0,0,422,0
2014-03-13 09:54:50,9,800,0,0,0,0,0,0,500,20,0,280,0
2014-03-13 09:54:51,3,300,0,0,0,0,0,0,0,0,0,232,68
2014-03-13 09:54:55,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 09:54:56,10,775,0,0,0,0,0,0,300,200,0,275,0
2014-03-13 09:55:00,2,155,0,0,0,0,0,0,0,155,0,0,0
2014-03-13 09:55:03,1,100,0,0,0,0,0,0,0,0,0,100,0
