TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,Direct Edge A,NASDAQ OMX,Direct Edge X,NASDAQ OMX PSX,NYSE Arca SM,BATS Y,NYSE,BATS,National
2014-03-13 09:46:30,2,300,0,200,0,0,0,0,100,0,0,0,0
2014-03-13 09:46:32,1,13,0,0,0,13,0,0,0,0,0,0,0
2014-03-13 09:46:33,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:46:36,1,27,0,0,0,27,0,0,0,0,0,0,0
2014-03-13 09:46:45,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:46:48,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:46:58,6,545,0,0,0,100,100,0,145,100,0,100,0
2014-03-13 09:46:59,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:47:00,3,265,0,165,0,0,100,0,0,0,0,0,0
2014-03-13 09:47:04,1,74,0,0,0,0,74,0,0,0,0,0,0
2014-03-13 09:47:09,5,401,0,0,0,0,0,0,301,0,100,0,0
2014-03-13 09:47:10,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:47:25,1,75,0,0,0,75,0,0,0,0,0,0,0
2014-03-13 09:47:29,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:47:40,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:47:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:47:58,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:48:00,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:48:04,4,138,0,0,0,0,42,0,0,0,96,0,0
2014-03-13 09:48:05,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:48:06,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 09:48:07,3,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 09:48:09,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:48:13,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 09:48:17,11,1500,0,700,0,300,100,0,100,0,200,100,0
2014-03-13 09:48:18,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:48:19,11,1300,0,400,100,100,200,0,200,0,200,100,0
2014-03-13 09:48:21,3,301,0,0,0,200,0,0,0,0,101,0,0
2014-03-13 09:48:24,3,301,0,200,0,0,0,0,101,0,0,0,0
2014-03-13 09:48:25,2,300,0,100,0,0,0,0,0,0,200,0,0
2014-03-13 09:48:44,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 09:48:52,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 09:48:58,9,910,0,0,0,200,0,0,500,0,210,0,0
2014-03-13 09:48:59,2,200,0,0,0,0,0,0,0,100,100,0,0
2014-03-13 09:49:01,2,38,0,13,0,0,0,0,25,0,0,0,0
2014-03-13 09:49:02,6,387,0,0,0,199,0,0,88,100,0,0,0
2014-03-13 09:49:06,4,300,0,0,0,200,0,0,0,100,0,0,0
2014-03-13 09:49:08,2,171,0,0,0,0,0,0,100,0,0,71,0
2014-03-13 09:49:37,1,4,0,4,0,0,0,0,0,0,0,0,0
2014-03-13 09:49:39,6,315,0,115,0,0,100,0,100,0,0,0,0
2014-03-13 09:49:47,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:49:52,24,1905,0,500,100,204,0,0,501,100,200,300,0
2014-03-13 09:49:58,3,300,0,0,0,0,0,0,200,0,100,0,0
2014-03-13 09:50:00,14,1400,0,0,0,400,200,100,100,0,400,200,0
2014-03-13 09:50:01,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:50:02,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:50:04,3,400,0,0,400,0,0,0,0,0,0,0,0
2014-03-13 09:50:07,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:50:15,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:50:22,6,600,0,0,0,200,0,0,200,100,100,0,0
2014-03-13 09:50:34,13,722,0,0,0,300,0,200,2,0,192,28,0
2014-03-13 09:50:35,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:50:36,1,30,0,0,0,30,0,0,0,0,0,0,0
2014-03-13 09:50:40,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:50:44,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 09:50:45,15,1291,0,91,200,300,0,100,100,300,100,100,0
2014-03-13 09:50:46,5,500,0,0,0,100,0,0,0,0,0,400,0
2014-03-13 09:50:50,7,1000,0,200,0,300,0,0,0,0,300,200,0
2014-03-13 09:50:51,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 09:51:02,3,300,0,100,0,200,0,0,0,0,0,0,0
2014-03-13 09:51:09,18,1300,0,400,0,200,0,0,100,0,0,600,0
2014-03-13 09:51:19,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:51:21,1,6,0,6,0,0,0,0,0,0,0,0,0
2014-03-13 09:51:23,2,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:51:26,2,194,0,94,0,100,0,0,0,0,0,0,0
2014-03-13 09:51:27,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:51:28,1,28,0,0,0,0,0,0,0,0,0,28,0
2014-03-13 09:51:29,1,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 09:51:36,18,1269,0,100,89,479,100,0,201,0,200,100,0
2014-03-13 09:51:41,1,42,0,42,0,0,0,0,0,0,0,0,0
2014-03-13 09:51:46,1,25,0,25,0,0,0,0,0,0,0,0,0
2014-03-13 09:51:53,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:51:58,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:52:03,3,300,0,0,200,0,0,0,0,100,0,0,0
2014-03-13 09:52:12,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:52:18,18,1530,0,0,100,430,200,0,100,100,300,300,0
2014-03-13 09:52:19,24,845,0,0,0,586,0,0,34,0,100,125,0
2014-03-13 09:52:31,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 09:52:38,2,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:52:41,9,764,0,198,0,0,200,0,166,0,0,200,0
2014-03-13 09:52:45,5,1000,0,0,0,0,0,0,1000,0,0,0,0
2014-03-13 09:52:48,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:53:01,4,400,0,100,0,100,0,0,0,0,100,100,0
2014-03-13 09:53:28,10,1800,0,700,0,0,100,0,100,0,600,300,0
2014-03-13 09:53:35,1,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 09:53:43,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:53:47,20,1767,0,80,401,602,0,0,500,1,183,0,0
2014-03-13 09:53:48,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:53:49,3,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 09:53:50,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 09:53:54,3,166,0,0,0,0,0,0,166,0,0,0,0
2014-03-13 09:54:06,11,1035,0,200,100,100,200,0,35,100,100,200,0
2014-03-13 09:54:07,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 09:54:10,2,200,0,100,0,0,100,0,0,0,0,0,0
2014-03-13 09:54:31,35,2168,0,100,200,816,0,0,200,100,472,280,0
2014-03-13 09:54:32,1,11,0,0,11,0,0,0,0,0,0,0,0
2014-03-13 09:54:43,3,400,0,100,0,0,0,0,0,0,100,200,0
2014-03-13 09:54:51,1,3,0,0,0,0,0,0,0,0,3,0,0
2014-03-13 09:54:52,9,797,0,0,0,100,0,0,100,0,597,0,0
2014-03-13 09:54:53,3,411,0,300,0,100,11,0,0,0,0,0,0
2014-03-13 09:54:56,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 09:55:11,10,1000,0,600,100,0,100,0,200,0,0,0,0
2014-03-13 09:55:12,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:55:17,3,197,0,0,0,0,0,0,1,0,0,196,0
2014-03-13 09:55:22,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 09:55:25,6,401,0,0,0,100,0,0,101,0,100,100,0
2014-03-13 09:55:35,1,5,0,0,0,0,0,0,0,0,5,0,0
2014-03-13 09:55:38,12,1020,0,300,100,0,200,0,100,0,220,100,0
2014-03-13 09:55:50,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:55:52,5,800,0,0,100,0,100,0,0,0,400,200,0
2014-03-13 09:56:02,1,10,0,10,0,0,0,0,0,0,0,0,0
2014-03-13 09:56:04,6,700,0,100,0,0,200,0,200,0,200,0,0
2014-03-13 09:56:13,4,228,0,0,0,0,0,0,0,0,100,128,0
2014-03-13 09:56:16,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:56:17,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:56:21,4,176,0,0,0,175,0,0,1,0,0,0,0
2014-03-13 09:56:22,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 09:56:56,1,85,0,85,0,0,0,0,0,0,0,0,0
2014-03-13 09:57:16,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:57:17,2,300,0,0,0,0,100,0,0,0,200,0,0
2014-03-13 09:57:20,6,700,0,500,0,0,0,0,200,0,0,0,0
2014-03-13 09:57:50,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 09:58:00,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:58:05,3,400,0,300,0,0,0,0,0,0,100,0,0
2014-03-13 09:58:09,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 09:58:15,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:58:19,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:58:20,6,1108,0,0,0,0,0,0,1,0,1107,0,0
2014-03-13 09:58:24,5,1000,0,0,0,300,400,0,0,0,200,0,100
2014-03-13 09:58:26,7,1077,0,0,0,200,416,0,461,0,0,0,0
2014-03-13 09:58:27,7,1600,0,0,0,400,1100,0,0,0,100,0,0
2014-03-13 09:58:31,2,125,0,125,0,0,0,0,0,0,0,0,0
2014-03-13 09:58:46,11,1375,0,575,100,100,200,0,0,0,300,100,0
2014-03-13 09:58:49,2,200,0,0,0,100,0,100,0,0,0,0,0
2014-03-13 09:58:54,13,1822,0,400,0,300,622,100,100,0,300,0,0
2014-03-13 09:58:56,2,200,0,0,0,0,100,100,0,0,0,0,0
2014-03-13 09:58:57,3,220,0,0,0,200,0,0,0,0,0,20,0
2014-03-13 09:59:00,1,80,0,0,0,0,0,0,0,0,0,80,0
2014-03-13 09:59:01,22,2093,0,100,100,810,678,100,100,100,0,105,0
2014-03-13 09:59:02,1,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 09:59:04,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 09:59:13,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:59:20,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 09:59:24,3,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 09:59:25,2,200,0,0,0,0,100,0,100,0,0,0,0
2014-03-13 09:59:41,3,500,0,400,0,0,0,0,0,0,100,0,0
2014-03-13 09:59:54,1,30,0,30,0,0,0,0,0,0,0,0,0
2014-03-13 10:00:00,2,194,0,194,0,0,0,0,0,0,0,0,0
2014-03-13 10:00:01,13,1140,0,376,100,100,200,0,0,0,116,248,0
2014-03-13 10:00:02,2,134,0,0,0,0,0,0,0,0,134,0,0
2014-03-13 10:00:03,4,400,0,0,0,100,100,0,0,0,100,100,0
2014-03-13 10:00:04,1,26,0,0,0,0,0,0,0,0,26,0,0
2014-03-13 10:00:07,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:00:12,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:00:13,10,360,0,200,0,47,0,0,0,0,11,102,0
2014-03-13 10:00:15,2,101,0,0,0,0,0,0,101,0,0,0,0
2014-03-13 10:00:17,3,245,0,0,0,0,100,0,45,0,0,100,0
2014-03-13 10:00:19,9,805,0,0,0,405,0,100,0,100,200,0,0
2014-03-13 10:00:21,7,300,0,0,0,100,100,0,100,0,0,0,0
2014-03-13 10:00:22,3,400,0,0,0,200,100,0,0,0,0,100,0
2014-03-13 10:00:26,2,101,0,0,0,0,0,0,101,0,0,0,0
2014-03-13 10:00:32,25,2302,0,0,0,706,100,0,600,0,596,300,0
2014-03-13 10:00:33,2,200,0,0,0,0,0,0,100,100,0,0,0
2014-03-13 10:00:34,1,8,0,0,0,8,0,0,0,0,0,0,0
2014-03-13 10:00:37,4,140,0,0,0,40,0,0,0,0,100,0,0
2014-03-13 10:00:49,5,1200,0,0,0,0,500,0,0,0,200,500,0
2014-03-13 10:00:53,9,798,0,0,100,200,100,0,198,0,100,100,0
2014-03-13 10:01:00,24,2337,0,200,200,435,0,0,200,0,1000,302,0
2014-03-13 10:01:07,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:01:08,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:19,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:20,5,529,0,129,0,300,0,0,0,100,0,0,0
2014-03-13 10:01:22,8,681,0,271,0,10,0,0,300,100,0,0,0
2014-03-13 10:01:24,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:01:28,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 10:01:34,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:01:37,1,300,0,0,0,0,0,0,0,0,300,0,0
2014-03-13 10:01:39,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:01:43,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:44,7,628,0,0,0,428,0,0,100,0,100,0,0
2014-03-13 10:01:46,1,57,0,0,0,57,0,0,0,0,0,0,0
2014-03-13 10:01:52,19,1494,0,0,176,704,0,0,304,0,210,100,0
2014-03-13 10:02:00,11,1192,0,400,100,100,0,0,192,0,300,100,0
2014-03-13 10:02:10,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:02:17,6,700,0,200,100,0,0,100,0,0,300,0,0
2014-03-13 10:02:18,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:02:19,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 10:02:28,4,700,0,300,0,0,0,0,0,100,300,0,0
2014-03-13 10:02:29,1,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 10:02:30,10,1394,0,0,0,471,100,0,0,0,763,60,0
2014-03-13 10:02:31,6,700,0,0,0,300,0,0,0,0,0,400,0
2014-03-13 10:02:32,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:02:33,2,264,0,0,0,0,200,0,0,0,64,0,0
2014-03-13 10:02:38,14,1736,0,500,400,143,193,0,0,200,300,0,0
2014-03-13 10:02:39,3,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:02:42,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:02:45,14,1204,0,100,0,104,100,0,200,300,100,300,0
2014-03-13 10:02:46,3,300,0,0,0,100,100,0,100,0,0,0,0
2014-03-13 10:02:48,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:02:53,2,800,0,100,0,0,0,0,700,0,0,0,0
2014-03-13 10:02:56,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:02:59,1,29,0,29,0,0,0,0,0,0,0,0,0
2014-03-13 10:03:04,5,551,0,0,0,0,300,0,151,100,0,0,0
2014-03-13 10:03:08,1,85,0,0,85,0,0,0,0,0,0,0,0
2014-03-13 10:03:12,18,1809,0,600,100,309,200,100,0,200,200,100,0
2014-03-13 10:03:14,6,416,0,0,0,115,0,0,101,0,200,0,0
2014-03-13 10:03:16,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:03:18,5,500,0,0,0,0,100,0,200,0,100,100,0
2014-03-13 10:03:21,9,900,0,0,100,200,300,0,0,0,0,300,0
2014-03-13 10:03:24,12,1400,0,500,200,200,100,0,100,0,0,300,0
2014-03-13 10:03:26,2,129,0,0,0,29,0,0,0,100,0,0,0
2014-03-13 10:03:29,2,400,0,0,0,0,0,0,0,100,300,0,0
2014-03-13 10:03:34,6,506,0,0,0,406,0,0,0,0,0,100,0
2014-03-13 10:03:39,4,400,0,0,200,100,0,0,0,0,100,0,0
2014-03-13 10:03:40,10,800,0,0,0,400,100,0,200,0,0,100,0
2014-03-13 10:03:41,13,1209,0,100,0,409,0,0,300,0,300,100,0
2014-03-13 10:03:49,3,300,0,100,0,0,0,0,100,0,100,0,0
2014-03-13 10:03:56,5,500,0,100,0,100,100,0,100,0,100,0,0
2014-03-13 10:04:04,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 10:04:08,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 10:04:12,11,776,0,100,0,200,0,0,476,0,0,0,0
2014-03-13 10:04:14,6,396,0,0,0,200,96,0,0,100,0,0,0
2014-03-13 10:04:27,2,176,0,0,0,0,0,0,100,76,0,0,0
2014-03-13 10:04:30,9,1026,0,726,0,0,0,0,100,100,0,100,0
2014-03-13 10:04:39,23,2800,0,0,100,300,0,100,200,100,1500,500,0
2014-03-13 10:04:41,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 10:04:42,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:04:44,2,300,0,200,0,0,0,0,0,0,100,0,0
2014-03-13 10:04:45,7,233,0,0,0,210,0,0,0,0,12,11,0
2014-03-13 10:04:46,4,501,0,0,0,100,0,0,0,0,400,1,0
2014-03-13 10:04:47,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:04:49,4,400,0,200,0,100,0,0,100,0,0,0,0
2014-03-13 10:04:50,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:04:51,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:04:57,9,800,0,200,100,200,0,0,200,0,100,0,0
2014-03-13 10:05:00,2,101,0,0,0,0,0,0,101,0,0,0,0
2014-03-13 10:05:03,5,600,0,0,0,100,300,0,0,0,200,0,0
2014-03-13 10:05:05,3,300,0,0,0,0,0,0,0,100,0,200,0
2014-03-13 10:05:07,2,276,0,0,0,0,0,0,0,276,0,0,0
2014-03-13 10:05:08,4,500,0,400,0,0,0,0,0,0,0,100,0
2014-03-13 10:05:18,4,446,0,246,0,0,0,0,100,0,100,0,0
2014-03-13 10:05:19,3,254,0,154,0,100,0,0,0,0,0,0,0
2014-03-13 10:05:24,5,500,0,0,0,200,0,0,200,0,100,0,0
2014-03-13 10:05:53,10,338,0,0,0,238,0,0,100,0,0,0,0
2014-03-13 10:06:00,2,187,0,187,0,0,0,0,0,0,0,0,0
2014-03-13 10:06:07,3,200,0,100,0,100,0,0,0,0,0,0,0
2014-03-13 10:06:13,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:06:16,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 10:06:20,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:06:22,5,500,0,100,0,0,0,0,400,0,0,0,0
2014-03-13 10:06:31,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:06:34,4,228,0,0,1,227,0,0,0,0,0,0,0
2014-03-13 10:06:36,3,371,0,0,0,100,0,0,0,0,196,75,0
2014-03-13 10:06:41,2,196,0,0,0,0,0,0,0,0,0,196,0
2014-03-13 10:06:44,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:06:47,6,476,0,0,0,100,100,0,0,0,0,276,0
2014-03-13 10:07:01,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:07:03,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:07:04,12,1400,0,0,100,0,100,0,700,100,400,0,0
2014-03-13 10:07:05,36,2599,0,400,0,426,363,0,600,0,700,110,0
2014-03-13 10:07:20,3,300,0,0,100,100,0,0,0,0,100,0,0
2014-03-13 10:07:25,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:07:30,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:07:39,5,254,0,148,0,0,0,0,0,31,75,0,0
2014-03-13 10:07:49,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 10:07:56,7,414,0,314,0,100,0,0,0,0,0,0,0
2014-03-13 10:08:04,3,206,0,106,100,0,0,0,0,0,0,0,0
2014-03-13 10:08:10,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:08:19,4,400,0,0,0,200,0,0,0,0,200,0,0
2014-03-13 10:08:20,9,832,0,432,100,0,100,0,100,0,100,0,0
2014-03-13 10:08:24,9,786,0,100,0,0,300,0,184,0,100,102,0
2014-03-13 10:08:32,14,2200,0,300,200,0,100,0,600,0,900,100,0
2014-03-13 10:08:33,1,59,0,0,0,0,0,0,0,0,59,0,0
2014-03-13 10:08:36,1,34,0,0,0,0,0,0,0,0,34,0,0
2014-03-13 10:08:38,16,1313,0,100,0,406,0,0,200,0,607,0,0
2014-03-13 10:08:40,14,1504,0,0,0,904,400,0,100,0,0,100,0
2014-03-13 10:08:41,4,301,0,0,0,0,100,0,1,0,100,100,0
2014-03-13 10:08:42,1,8,0,0,0,8,0,0,0,0,0,0,0
2014-03-13 10:08:44,3,209,0,208,0,0,0,0,0,0,1,0,0
2014-03-13 10:08:45,1,69,0,0,0,69,0,0,0,0,0,0,0
2014-03-13 10:08:47,1,69,0,0,0,0,0,0,0,0,69,0,0
2014-03-13 10:08:51,9,830,0,100,0,200,100,0,30,100,200,100,0
2014-03-13 10:09:07,17,1060,0,100,100,616,44,0,100,0,100,0,0
2014-03-13 10:09:15,3,400,0,0,0,0,200,0,0,100,100,0,0
2014-03-13 10:09:17,10,579,0,0,0,538,0,0,3,0,38,0,0
2014-03-13 10:09:35,3,302,0,2,0,0,0,0,300,0,0,0,0
2014-03-13 10:10:12,3,238,0,100,0,0,100,0,0,38,0,0,0
2014-03-13 10:10:17,8,900,0,100,0,100,0,0,300,100,300,0,0
2014-03-13 10:10:19,16,1609,0,400,100,509,0,0,100,0,200,300,0
2014-03-13 10:10:28,5,404,0,300,0,100,0,0,4,0,0,0,0
2014-03-13 10:10:32,8,656,0,221,0,3,0,0,232,0,200,0,0
2014-03-13 10:10:39,7,801,0,0,0,200,200,0,1,0,100,300,0
2014-03-13 10:10:57,11,693,0,0,0,204,0,0,100,100,187,102,0
2014-03-13 10:11:08,5,438,0,100,0,100,0,0,0,38,100,100,0
2014-03-13 10:11:09,3,193,0,0,0,9,100,0,0,0,84,0,0
2014-03-13 10:11:10,11,1207,0,100,100,391,0,0,300,0,216,100,0
2014-03-13 10:11:13,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:11:16,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 10:11:18,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:11:19,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:11:21,12,900,0,0,0,600,100,0,100,0,0,100,0
2014-03-13 10:11:22,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 10:11:24,21,1391,0,0,0,116,300,100,700,0,11,164,0
2014-03-13 10:11:25,6,271,0,57,0,0,0,0,14,0,200,0,0
2014-03-13 10:11:31,5,329,0,0,0,228,100,0,1,0,0,0,0
2014-03-13 10:11:42,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:11:48,1,4,0,0,0,4,0,0,0,0,0,0,0
2014-03-13 10:11:49,6,476,0,100,200,175,0,0,1,0,0,0,0
2014-03-13 10:11:56,1,32,0,0,0,32,0,0,0,0,0,0,0
2014-03-13 10:12:00,16,2100,0,0,100,100,1000,0,200,0,500,200,0
2014-03-13 10:12:09,6,800,0,0,0,200,200,0,400,0,0,0,0
2014-03-13 10:12:11,1,16,0,0,0,0,0,0,0,0,16,0,0
2014-03-13 10:12:13,4,400,0,0,0,200,100,0,100,0,0,0,0
2014-03-13 10:12:16,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:12:35,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:12:36,21,2404,0,250,200,600,754,0,500,100,0,0,0
2014-03-13 10:12:40,3,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 10:12:41,6,417,0,0,0,0,117,0,300,0,0,0,0
2014-03-13 10:12:42,4,430,0,0,0,100,130,0,0,0,200,0,0
2014-03-13 10:12:44,17,1359,0,200,0,54,200,0,100,0,500,305,0
2014-03-13 10:12:47,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:12:54,1,35,0,0,0,0,0,0,0,0,35,0,0
2014-03-13 10:13:00,12,1300,0,0,0,200,600,0,0,0,500,0,0
2014-03-13 10:13:01,6,716,0,0,0,0,616,0,0,0,0,100,0
2014-03-13 10:13:14,9,1101,0,0,0,300,0,100,401,300,0,0,0
2014-03-13 10:13:16,8,846,0,0,300,64,318,0,0,0,64,100,0
2014-03-13 10:13:19,7,664,0,0,0,164,400,0,0,0,100,0,0
2014-03-13 10:13:21,5,492,0,0,0,428,0,0,0,0,64,0,0
2014-03-13 10:13:24,7,698,0,0,0,500,0,0,0,0,98,100,0
2014-03-13 10:13:35,19,2200,0,0,200,200,1200,0,0,0,500,100,0
2014-03-13 10:13:36,1,66,0,0,0,66,0,0,0,0,0,0,0
2014-03-13 10:13:39,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:13:41,4,680,0,0,0,0,100,0,180,0,0,400,0
2014-03-13 10:13:49,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:13:59,1,20,0,20,0,0,0,0,0,0,0,0,0
2014-03-13 10:14:01,22,2937,0,0,100,300,536,0,601,0,100,1300,0
2014-03-13 10:14:19,2,155,0,100,0,0,0,0,55,0,0,0,0
2014-03-13 10:14:20,25,2955,0,100,500,900,155,0,300,100,700,200,0
2014-03-13 10:14:23,6,700,0,0,200,0,100,0,0,0,200,200,0
2014-03-13 10:14:28,17,1725,0,100,0,100,145,0,990,190,0,200,0
2014-03-13 10:14:29,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:14:32,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:14:34,5,345,0,0,0,0,0,0,345,0,0,0,0
2014-03-13 10:14:44,17,2400,0,800,200,600,0,0,500,0,200,100,0
2014-03-13 10:14:49,4,103,0,0,0,100,0,0,3,0,0,0,0
2014-03-13 10:14:54,2,200,0,0,0,0,0,100,100,0,0,0,0
2014-03-13 10:14:57,5,500,0,200,0,0,0,0,200,100,0,0,0
2014-03-13 10:15:02,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:15:05,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 10:15:06,13,1013,0,100,100,400,0,0,113,100,100,100,0
2014-03-13 10:15:08,2,198,0,98,0,0,0,0,0,100,0,0,0
2014-03-13 10:15:16,33,2772,0,500,100,581,100,0,318,100,773,300,0
2014-03-13 10:15:18,30,2165,0,600,0,424,200,100,200,100,441,100,0
2014-03-13 10:15:19,1,100,0,0,0,0,0,0,0,100,0,0,0
